Order #,Order Date,Item Id,Item,Category,Quantity,Item Price,Item End Time,Payment Date,Payment Amount,Tracking #,Tax,Additional Fee,Shipping Price,Handling Price,Donation,Shipped Date,Seller
59796659,1/10/2026,252209786,Nike Women's Air Max Tailwind 7 White/Green/Blue Mesh Sneakers Sz 8,Clothing > Women's Clothing > Shoes Women's > Size 8,1,$13.00,1/9/2026,1/10/2026,$638.70,397802392737	,$0.00,$0.00,$26.84,$38.87,$0.00,1/15/2026,Goodwill-Easter Seals MN
59796659,1/10/2026,252211995,Dr. Martens Unisex 1460 Iced Black Leather Oxfords Sz 8M 9W,Clothing > Men's Clothing > Shoes Men's > Size 8,1,$14.99,1/9/2026,1/10/2026,$638.70,397802392737	,$0.00,$0.00,$26.84,$38.87,$0.00,1/15/2026,Goodwill-Easter Seals MN
59806316,1/10/2026,247862879,"Star Wars Collectibles Lot: Pez, Mad Libs & More",Collectibles > Star Wars,1,$24.99,1/10/2026,1/10/2026,$25.00,496207420570	,$0.00,$0.00,$0.01,$0.00,$0.00,3/13/2026,Goodwill Industries of the Columbia Willamette
59806378,1/10/2026,248531687,"5+ Lb. Star Wars - DK Books, Action Figures, Plushie, Imperial Star Destroyer +",Collectibles > Star Wars,1,$24.99,1/10/2026,1/10/2026,$25.00,496207420905	,$0.00,$0.00,$0.01,$0.00,$0.00,3/13/2026,Goodwill Industries of the Columbia Willamette
59806544,1/10/2026,251071123,Disney Star Wars Galactic Heroes Millennium Falcon & Action Figures IOB,Collectibles > Star Wars,1,$24.99,1/10/2026,1/10/2026,$25.00,441475627264	,$0.00,$0.00,$0.01,$0.00,$0.00,1/12/2026,Goodwill Industries of the Columbia Willamette
59806611,1/10/2026,251428859,"Lot Of Mixed Star Wars Action Figures - Yoda, Holiday C-3PO,  More",Collectibles > Star Wars,1,$24.99,1/10/2026,1/10/2026,$25.00,496207420879	,$0.00,$0.00,$0.01,$0.00,$0.00,3/13/2026,Goodwill Industries of the Columbia Willamette
59826086,1/12/2026,252009625,Bloomingdale's Women's 2X Cable Knit 100% Cashmere Cardigan,Clothing > Women's Clothing > Sweaters > Size 2X,1,$67.00,1/9/2026,1/12/2026,$67.01,501247541800	,$0.00,$0.00,$0.01,$0.00,$0.00,1/15/2026,Goodwill of the Olympics and Rainier Region
59826109,1/12/2026,252213941,Merrell Men's Moab 3 Low Brown Olive Trail Shoes Sz 10.5,Clothing > Men's Clothing > Shoes Men's > Size 10.5,1,$9.99,1/9/2026,1/12/2026,$91.26,397797583128	,$0.00,$0.00,$16.36,$14.95,$0.00,1/15/2026,Goodwill-Easter Seals MN
59826109,1/12/2026,252214001,Adidas Women's Gazelle Bold Black Suede Platform Sneakers Sz 10,Clothing > Women's Clothing > Shoes Women's > Size 10,1,$14.99,1/9/2026,1/12/2026,$91.26,397797583128	,$0.00,$0.00,$16.36,$14.95,$0.00,1/15/2026,Goodwill-Easter Seals MN
59826109,1/12/2026,252220480,Nike Dunk High Premium Women's Pink Leather Sneaker Athletic Shoe 7.5,Clothing > Women's Clothing > Shoes Women's > Size 7.5,1,$9.99,1/9/2026,1/12/2026,$91.26,397797583128	,$0.00,$0.00,$16.36,$14.95,$0.00,1/15/2026,Goodwill-Easter Seals MN
59826109,1/12/2026,252220482,Nike Women's Classic Cortez Purple Nylon Sneaker Athletic Shoe 8,Clothing > Women's Clothing > Shoes Women's > Size 8,1,$9.99,1/9/2026,1/12/2026,$91.26,397797583128	,$0.00,$0.00,$16.36,$14.95,$0.00,1/15/2026,Goodwill-Easter Seals MN
59826109,1/12/2026,252220519,Nike Men's LeBron 10+ Sport Pack 'Pressure' Black/Red Synthetic Sneakers Sz 13,Clothing > Men's Clothing > Shoes Men's > Size 13,1,$14.99,1/9/2026,1/12/2026,$91.26,397797583128	,$0.00,$0.00,$16.36,$14.95,$0.00,1/15/2026,Goodwill-Easter Seals MN
59832797,1/12/2026,252159712,2004 Hasbro Star Wars Millennium Falcon Playset Works,Toys/Dolls/Games > Toys,1,$17.50,1/10/2026,1/12/2026,$70.29,441366702542	,$0.00,$0.00,$12.29,$9.00,$0.00,1/16/2026,Goodwill Industries of the Inland Northwest
59832797,1/12/2026,252284385,Dolce Vita Women's White Lace-Up Sneakers - Size 9.5,Clothing > Women's Clothing > Shoes Women's,1,$8.99,1/12/2026,1/12/2026,$70.29,441366702542	,$0.00,$0.00,$12.29,$9.00,$0.00,1/16/2026,Goodwill Industries of the Inland Northwest
59832797,1/12/2026,252311862,Men's Tultex Judas Priest Black Band T-Shirt Size N/A,Clothing > Men's Clothing > Shirts,1,$12.51,1/12/2026,1/12/2026,$70.29,441366702542	,$0.00,$0.00,$12.29,$9.00,$0.00,1/16/2026,Goodwill Industries of the Inland Northwest
59832797,1/12/2026,252311968,Black Aerosmith Ultra Cotton T-Shirt with Illustrated Design - Size 2XL,Clothing > Men's Clothing > Shirts,1,$10.00,1/12/2026,1/12/2026,$70.29,441366702542	,$0.00,$0.00,$12.29,$9.00,$0.00,1/16/2026,Goodwill Industries of the Inland Northwest
59833244,1/12/2026,252427884,Mattel Star Wars Darth Vader Action Figure with Stormtrooper 2023,Collectibles > Star Wars,1,$29.97,1/11/2026,1/12/2026,$35.19,397719861116	,$0.00,$0.00,$0.01,$5.21,$0.00,1/13/2026,Goodwill - West Texas
59833270,1/12/2026,252287199,"HUGE Star Wars Superfan Lot: VTG + NEW Toys, Collectibles, Accs + More","Collectibles > Action Figures, Maquettes & Mini Busts",1,$96.00,1/10/2026,1/12/2026,$132.95,397720179075	,$0.00,$0.00,$33.45,$3.50,$0.00,1/13/2026,"Goodwill Industries of Northeast Indiana - State, Inc."
59843531,1/12/2026,252273803,30 LEGO Minifigures Harry Potter Marvel STAR WARS and More,Toys/Dolls/Games > Toys > LEGO,1,$73.00,1/10/2026,1/12/2026,$129.96,397720683645	,$0.00,$0.00,$12.99,$8.99,$0.00,1/13/2026,"Goodwill Industries of Middle Tennessee, Inc."
59843531,1/12/2026,252493323,Kate Spade Soleil/S Women's Rose Gold Metal Aviator Sunglasses,Clothing > Eyewear,1,$19.99,1/12/2026,1/12/2026,$129.96,397720683645	,$0.00,$0.00,$12.99,$8.99,$0.00,1/13/2026,"Goodwill Industries of Middle Tennessee, Inc."
59843531,1/12/2026,252529059,Kenneth Cole NY Olive Green Polyester Quilted Puffer Zip Jacket Size L,Clothing > Women's Clothing > Outerwear > Size L,1,$14.99,1/12/2026,1/12/2026,$129.96,397720683645	,$0.00,$0.00,$12.99,$8.99,$0.00,1/13/2026,"Goodwill Industries of Middle Tennessee, Inc."
59843548,1/12/2026,252086421,Valentino Miss V Single Breasted Houndstooth Blazer Jacket Size 40/6,Clothing > Women's Clothing,1,$51.00,1/12/2026,1/12/2026,$64.34,397751044033	,$0.00,$0.00,$11.34,$2.00,$0.00,1/14/2026,"Goodwill Southern New England, Inc."
59844268,1/12/2026,252537710,2 LEGO Plastic Head-Style Containers,For The Home > Home Decor,1,$9.99,1/12/2026,1/12/2026,$36.99,397748003817	,$0.00,$0.00,$24.01,$2.99,$0.00,1/14/2026,"Goodwill Industries of Middle Tennessee, Inc."
59844275,1/12/2026,252103428,Stanley 40oz Green Travel Mug Tumbler with Handle and Sticker,Tableware and Kitchenware > Tea & Coffee Accessories,1,$9.97,1/12/2026,1/12/2026,$47.53,397722300882	,$0.00,$0.00,$10.57,$5.00,$0.00,1/13/2026,Goodwill of Orange County
59844275,1/12/2026,252412500,Star Wars Pins Lot,Jewelry & Gemstones > Brooches/Pins,1,$21.99,1/10/2026,1/12/2026,$47.53,397722300882	,$0.00,$0.00,$10.57,$5.00,$0.00,1/13/2026,Goodwill of Orange County
59844529,1/13/2026,248529320,"3 Pcs. of Assorted Star Wars Vehicles AT-AT, Millennium Falcon & Tie Slicer",Collectibles > Star Wars,1,$24.99,1/14/2026,1/14/2026,$25.00,495576023504	,$0.00,$0.00,$0.01,$0.00,$0.00,3/13/2026,Goodwill Industries of the Columbia Willamette
59867718,1/13/2026,252598564,Dr. Doc Martens Vonda Floral Rose Embroidered Leather Combat Boots Women's 9,Clothing > Women's Clothing > Shoes Women's > Size 9,1,$46.99,1/13/2026,1/13/2026,$62.45,397789686625	,$0.00,$0.00,$12.47,$2.99,$0.00,1/15/2026,"Goodwill Industries of Middle Tennessee, Inc."
59872992,1/14/2026,252392127,"J Jour Black Suede & Leather Heeled Ankle Boots - Size 36, Made in Italy",Clothing > Women's Clothing > Shoes Women's,1,$9.97,1/13/2026,1/14/2026,$22.13,397839582018	,$0.00,$0.00,$10.16,$2.00,$0.00,1/16/2026,Goodwill of Orange County
59911265,1/15/2026,252610602,"17.5"" 925 Silver, Heishi Beaded & Turquoise Inlay Pendant Necklace",Jewelry & Gemstones > Necklaces,1,$23.00,1/15/2026,1/15/2026,$227.92,426394589777	,$0.00,$0.00,$38.91,$5.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59911265,1/15/2026,252610975,Vintage 925 Silver Marcasite Bow Chandelier Earrings,Jewelry & Gemstones > Earrings,1,$19.99,1/15/2026,1/15/2026,$227.92,426394589777	,$0.00,$0.00,$38.91,$5.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59911265,1/15/2026,252611266,Lot of 6 Hallmark Keepsake Ornaments Star Wars & Santa's Showboat Edition,Bulk > Seasonal & Holiday,1,$61.00,1/15/2026,1/15/2026,$227.92,426394589777	,$0.00,$0.00,$38.91,$5.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59911265,1/15/2026,252612183,Sterling Silver & 6mm Turquoise Rotisserie Ring Size 7,Jewelry & Gemstones > Rings,1,$14.99,1/15/2026,1/15/2026,$227.92,426394589777	,$0.00,$0.00,$38.91,$5.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59911265,1/15/2026,252613923,Mitchell & Ness Men's Pullover Black Size M Hoodie,Clothing > Men's Clothing > Hoodies > Size M,1,$19.99,1/15/2026,1/15/2026,$227.92,426394589777	,$0.00,$0.00,$38.91,$5.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59911265,1/15/2026,252618207,carhartt Men's Charcoal Size XL Jacket,Clothing > Men's Clothing > Outerwear > Size XL,1,$45.04,1/15/2026,1/15/2026,$227.92,426394589777	,$0.00,$0.00,$38.91,$5.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59911482,1/15/2026,252613585,Star Wars Armada Victory-class Star Destroyer Expansion Pack,Collectibles > Star Wars,1,$46.99,1/15/2026,1/15/2026,$175.29,397839181926	,$0.00,$0.00,$10.33,$24.00,$0.00,1/16/2026,Goodwill Industries of Lane & South Coast Counties
59911482,1/15/2026,252613587,Star Wars Armada MC30c Frigate Expansion Pack - New Sealed,Toys/Dolls/Games > Games,1,$47.00,1/15/2026,1/15/2026,$175.29,397839181926	,$0.00,$0.00,$10.33,$24.00,$0.00,1/16/2026,Goodwill Industries of Lane & South Coast Counties
59911482,1/15/2026,252613935,2004 Athen’s Olympic Games Adidas Full-Zip Jacket - Size M,Clothing > Women's Clothing > Outerwear,1,$7.99,1/15/2026,1/15/2026,$175.29,397839181926	,$0.00,$0.00,$10.33,$24.00,$0.00,1/16/2026,Goodwill Industries of Lane & South Coast Counties
59911482,1/15/2026,252614671,True Religion Men's XL Full-Zip Hoodie - Rust Orange,Clothing > Men's Clothing > Hoodies,1,$7.99,1/15/2026,1/15/2026,$175.29,397839181926	,$0.00,$0.00,$10.33,$24.00,$0.00,1/16/2026,Goodwill Industries of Lane & South Coast Counties
59911482,1/15/2026,252614680,"Carhartt Relaxed Fit Black Jacket, Size L",Clothing > Women's Clothing > Outerwear,1,$15.00,1/15/2026,1/15/2026,$175.29,397839181926	,$0.00,$0.00,$10.33,$24.00,$0.00,1/16/2026,Goodwill Industries of Lane & South Coast Counties
59911482,1/15/2026,252614932,Worthington Black Genuine Leather Jacket with Belt - Women's Size L,Clothing > Women's Clothing > Outerwear > Size L,1,$15.99,1/15/2026,1/15/2026,$175.29,397839181926	,$0.00,$0.00,$10.33,$24.00,$0.00,1/16/2026,Goodwill Industries of Lane & South Coast Counties
59911539,1/15/2026,252564325,Lot Of Star Wars Toys,Collectibles > Star Wars,1,$33.00,1/15/2026,1/16/2026,$54.33,398007471326	,$0.00,$0.00,$19.34,$1.99,$0.00,1/22/2026,Goodwill Industries of Mid Michigan
59928406,1/16/2026,251527230,"Lot of Small Toys: LEGO Fabuland Ricky Raccoon & Scooter, Smurfs, & More",Toys/Dolls/Games > Toys,1,$24.99,1/16/2026,1/16/2026,$25.00,441475630639	,$0.00,$0.00,$0.01,$0.00,$0.00,1/16/2026,Goodwill Industries of the Columbia Willamette
59932702,1/16/2026,251544174,"Hallmark Christmas Ornaments Lot- Star Wars, Frozen & More",Seasonal & Holiday,1,$24.99,1/16/2026,1/16/2026,$25.00,441475630536	,$0.00,$0.00,$0.01,$0.00,$0.00,1/16/2026,Goodwill Industries of the Columbia Willamette
59933758,1/16/2026,248527125,"8 Boxed Hallmark Christmas Ornaments - Keepsake, Tree-Trimmer & Stocking Hanger",Seasonal & Holiday,1,$24.99,1/16/2026,1/16/2026,$25.00,441475630180	,$0.00,$0.00,$0.01,$0.00,$0.00,1/16/2026,Goodwill Industries of the Columbia Willamette
59933907,1/16/2026,248527099,(9) Hallmark Holiday Christmas Ornaments In Box,Seasonal & Holiday,1,$24.99,1/16/2026,1/16/2026,$25.00,441475631359	,$0.00,$0.00,$0.01,$0.00,$0.00,1/17/2026,Goodwill Industries of the Columbia Willamette
59934092,1/16/2026,247805252,Christmas Ornaments Lot: Hallmark & More,Seasonal & Holiday,1,$24.99,1/16/2026,1/16/2026,$25.00,441475629613	,$0.00,$0.00,$0.01,$0.00,$0.00,1/16/2026,Goodwill Industries of the Columbia Willamette
59934209,1/16/2026,248527119,"7 Boxed Hallmark Christmas Ornaments - Keepsake, Tree-Trimmer & Stocking Hanger",Seasonal & Holiday,1,$24.99,1/16/2026,1/16/2026,$25.00,441475630216	,$0.00,$0.00,$0.01,$0.00,$0.00,1/16/2026,Goodwill Industries of the Columbia Willamette
59944814,1/17/2026,252179621,Vans x The Nightmare Before Christmas Wmn's Era Stacked Multicolor Sneakers Sz 5,Clothing > Women's Clothing > Shoes Women's > Size 5,1,$14.99,1/17/2026,1/17/2026,$31.32,9434636208303365709852	,$0.00,$0.00,$13.34,$2.99,$0.00,1/21/2026,Goodwill-Easter Seals MN
59948561,1/17/2026,252512582,LEGO Star Wars Han Solo Buildable Figure Set 75535 - Sealed New,Toys/Dolls/Games > Toys > LEGO,1,$14.00,1/17/2026,1/17/2026,$63.89,397952250459	,$0.00,$0.00,$11.40,$7.50,$0.00,1/20/2026,Goodwill of Orange County
59948561,1/17/2026,252521658,Bruno Magli Women's Black Leather Heels with Gold Trim Bow Size 6,Clothing > Women's Clothing > Shoes Women's > Size 6,1,$9.99,1/17/2026,1/17/2026,$63.89,397952250459	,$0.00,$0.00,$11.40,$7.50,$0.00,1/20/2026,Goodwill of Orange County
59948561,1/17/2026,252521789,Rodeo White Leather Cowboy Boots with Embossed Design Size 9.5,Clothing > Men's Clothing > Shoes Men's,1,$21.00,1/17/2026,1/17/2026,$63.89,397952250459	,$0.00,$0.00,$11.40,$7.50,$0.00,1/20/2026,Goodwill of Orange County
59948608,1/17/2026,252099927,Espinoza's Leather Men's Black Vest with Harley Davidson Patches - Size L,Clothing > Men's Clothing > Vests,1,$11.00,1/17/2026,1/17/2026,$24.24,398031646141	,$0.00,$0.00,$10.74,$2.50,$0.00,1/22/2026,Goodwill of Orange County
59948646,1/17/2026,252503000,Jo Malone London Roasted Chestnut Scented Candle - 200g,For The Home > Home Decor,1,$38.37,1/17/2026,1/17/2026,$50.21,397951707890	,$0.00,$0.00,$9.34,$2.50,$0.00,1/20/2026,Goodwill of Orange County
59948678,1/17/2026,252521721,Terre D'Hermès Eau de Toilette Spray Bottle,Bath & Body > Fragrances,1,$35.00,1/17/2026,1/17/2026,$46.84,397939316003	,$0.00,$0.00,$9.34,$2.50,$0.00,1/20/2026,Goodwill of Orange County
59949122,1/17/2026,253169924,Vintage Peyo 1980's Smurf Choo-Choo Train Set Untested W/ Box,Toys/Dolls/Games > Toys > Vintage,1,$14.95,1/17/2026,1/17/2026,$24.94,397903380170	,$0.00,$0.00,$5.00,$4.99,$0.00,1/19/2026,Goodwill Industries of Northeastern Pennsylvania
59955303,1/17/2026,252841015,New Warhammer: Age of Sigmar Warscroll Card Sleeved Bundle of 5 Sealed,Collectibles > Sports Cards/Trading Cards,1,$10.99,1/17/2026,1/17/2026,$22.30,888023048462	,$0.00,$0.00,$8.81,$2.50,$0.00,1/19/2026,Goodwill Wyoming
59970748,1/18/2026,252692102,"Lot Of Hallmark Christmas Ornaments: Star Wars, Disney, Looney Tunes & More",Seasonal & Holiday,1,$66.00,1/17/2026,1/18/2026,$362.69,495575074005	,$0.00,$0.00,$12.64,$10.00,$0.00,1/21/2026,Goodwill Industries of the Columbia Willamette
59970748,1/18/2026,252692292,"Lot Of Hallmark Christmas Ornaments: Star Wars, Barbie, Looney Tunes & More",Seasonal & Holiday,1,$76.00,1/17/2026,1/18/2026,$362.69,495575074005	,$0.00,$0.00,$12.64,$10.00,$0.00,1/21/2026,Goodwill Industries of the Columbia Willamette
59970748,1/18/2026,252744645,"Lot of Game Guide Books - Warhammer, Star Wars, Zelda, More",Books > Collections/Sets,1,$61.05,1/17/2026,1/18/2026,$362.69,495575074005	,$0.00,$0.00,$12.64,$10.00,$0.00,1/21/2026,Goodwill Industries of the Columbia Willamette
59970748,1/18/2026,252746312,"15 Boxed Hallmark Keepsake Ornaments - Star Wars, Barbie & More",Seasonal & Holiday,1,$71.00,1/17/2026,1/18/2026,$362.69,495575074005	,$0.00,$0.00,$12.64,$10.00,$0.00,1/21/2026,Goodwill Industries of the Columbia Willamette
59970748,1/18/2026,252749372,"Lot Of Hallmark Christmas Ornaments: Star Wars, Barbie & More",Seasonal & Holiday,1,$66.00,1/18/2026,1/18/2026,$362.69,495575074005	,$0.00,$0.00,$12.64,$10.00,$0.00,1/21/2026,Goodwill Industries of the Columbia Willamette
59985880,1/19/2026,252936946,Lot Of 28 Pcs Assorted Mixed Variety Collection Multicolor Smurfs Figures,"Collectibles > Action Figures, Maquettes & Mini Busts",1,$32.00,1/16/2026,1/19/2026,$50.65,397970267270	,$0.00,$0.00,$13.65,$5.00,$0.00,1/21/2026,Goodwill Industries of South Florida
59985951,1/19/2026,252895511,LEGO Friends Minifigure Lot - 1 lb. Loose Assorted Minifigs & Accessories,Toys/Dolls/Games > Toys > LEGO,1,$42.56,1/19/2026,1/21/2026,$53.56,441475633101	,$0.00,$0.00,$9.00,$2.00,$0.00,1/23/2026,Goodwill Industries of the Columbia Willamette
59988068,1/19/2026,252885216,Vintage 1994 Bandai Mighty Morphin Power Rangers Kimberly Doll,Toys/Dolls/Games > Dolls > Vintage,1,$26.00,1/19/2026,1/21/2026,$38.74,398036584325	,$0.00,$0.00,$10.74,$2.00,$0.00,1/22/2026,"Goodwill of the Great Plains - Sioux City, Iowa"
60024439,1/21/2026,253274389,Hallmark Keepsake Ornaments Lot Disney Harry Potter Tigger Humpty Dumpty,Seasonal & Holiday,1,$18.00,1/18/2026,1/21/2026,$33.13,398031448388	,$0.00,$0.00,$12.13,$3.00,$0.00,1/22/2026,"Goodwill Industries of Northwest North Carolina, Inc."
60024507,1/21/2026,252884045,Lot of Hallmark Keepsake Ornaments,Collectibles,1,$126.00,1/19/2026,1/21/2026,$150.34,398022205890	,$0.00,$0.00,$22.34,$2.00,$0.00,1/22/2026,"Goodwill of the Great Plains - Sioux City, Iowa"
60024566,1/21/2026,252667981,"Set of Smurf Figurines - Painter, Baker, Gutsy, and Others",Toys/Dolls/Games > Toys > Vintage,1,$24.97,1/16/2026,1/21/2026,$124.96,501247590521	,$0.00,$0.00,$0.03,$0.00,$0.00,1/23/2026,Goodwill of the Olympics and Rainier Region
60024566,1/21/2026,252877731,Hallmark Keepsake Christmas Ornaments Assorted Collection (Boxed Set),Seasonal & Holiday,1,$49.98,1/19/2026,1/21/2026,$124.96,501247590521	,$0.00,$0.00,$0.03,$0.00,$0.00,1/23/2026,Goodwill of the Olympics and Rainier Region
60024566,1/21/2026,252878043,Assorted Christmas Ornaments and Collectibles - Looney Tunes and Hallmark,Seasonal & Holiday,1,$49.98,1/19/2026,1/21/2026,$124.96,501247590521	,$0.00,$0.00,$0.03,$0.00,$0.00,1/23/2026,Goodwill of the Olympics and Rainier Region
60024581,1/21/2026,252680229,Disney/smurfs/looney Tunes/roger Rabbit Figurines,Miscellaneous,1,$107.00,1/16/2026,1/21/2026,$107.01,398138579799	,$0.00,$0.00,$0.01,$0.00,$0.00,1/27/2026,Goodwill Keystone Area - Harrisburg
60024601,1/21/2026,252695185,Lot of LEGO Mini Figs: People & Accessories,Toys/Dolls/Games > Toys > LEGO,1,$161.00,1/16/2026,1/21/2026,$174.49,398035954794	,$0.00,$0.00,$10.74,$2.75,$0.00,1/22/2026,Goodwill South Central California
60024625,1/21/2026,252687824,"Hallmark Keepsake Christmas Ornaments Lot w/ Barbie, Star Wars, Disney & More",Seasonal & Holiday,1,$125.00,1/16/2026,1/21/2026,$145.53,888271549518	,$0.00,$0.00,$16.54,$3.99,$0.00,1/28/2026,Goodwill of North Central Wisconsin
60024852,1/21/2026,252780617,Gildan Warhammer Gameday 2006 Size XL Black Short Sleeve T-Shirt Pre-Owned,Clothing > Men's Clothing > Shirts,1,$14.99,1/18/2026,1/21/2026,$18.99,398025471818	,$0.00,$0.00,$0.01,$3.99,$0.00,1/22/2026,Goodwill Industries Serving Eastern Nebraska & Southwest Iowa
60024871,1/21/2026,252959926,"Collection of Hallmark Keepsake Ornaments - Barbie, Taz, Tigger, and More",Seasonal & Holiday,1,$57.00,1/19/2026,1/21/2026,$77.38,398135707914	,$0.00,$0.00,$17.39,$2.99,$0.00,1/27/2026,Goodwill of Central & Southern Indiana
60024905,1/21/2026,252948855,Several Hallmark Keepsake Barbie Ornaments,Seasonal & Holiday,1,$23.22,1/18/2026,1/21/2026,$33.10,398190138520	,$0.00,$0.00,$9.88,$0.00,$0.00,1/28/2026,Goodwill of Greater Washington D.C. -VA
60024928,1/21/2026,252519061,Dr. Martens Black Leather Tassel Loafers - Women's Size 9,Clothing > Women's Clothing > Shoes Women's > Size 9,1,$41.00,1/18/2026,1/21/2026,$54.24,398169279470	,$0.00,$0.00,$10.74,$2.50,$0.00,1/27/2026,Goodwill of Orange County
60024961,1/21/2026,253035543,NIB Warhammer Age Of Sigmar Stormvault Co-op Role Playing Tabletop Board Game,Toys/Dolls/Games,1,$36.00,1/18/2026,1/21/2026,$51.03,398148061030	,$0.00,$0.00,$12.53,$2.50,$0.00,1/27/2026,Goodwill Tenneva
60050246,1/22/2026,253081385,Hallmark Keepsake Ornaments - Lot of 7 Collectibles,Seasonal & Holiday,1,$24.96,1/21/2026,1/22/2026,$54.90,501247595269	,$0.00,$0.00,$0.02,$0.00,$0.00,1/26/2026,Goodwill of the Olympics and Rainier Region
60050246,1/22/2026,253187509,"Teenage Mutant Ninja Turtles Figure Lot with Skateboards, 4.5 lbs",Toys/Dolls/Games > Toys,1,$29.92,1/22/2026,1/22/2026,$54.90,501247595269	,$0.00,$0.00,$0.02,$0.00,$0.00,1/26/2026,Goodwill of the Olympics and Rainier Region
60053440,1/22/2026,253093418,4 Peyo Smurfs,Collectibles > Figurines,1,$7.00,1/21/2026,1/22/2026,$10.01,398155150574	,$0.00,$0.00,$0.01,$3.00,$0.00,1/27/2026,Goodwill Industries of Southwestern Michigan
60067392,1/22/2026,253115981,"Open & Factory Sealed Game Lot - Warhammer, Dragonwood, Other items",Toys/Dolls/Games > Games,1,$31.00,1/21/2026,1/22/2026,$202.04,441475679147	,$0.00,$0.00,$29.05,$4.00,$0.00,2/10/2026,Goodwill Industries of the Columbia Willamette
60067392,1/22/2026,253117212,Mixed Lot of Dolls and Toys - 9.9 Lbs Assorted Items,Toys/Dolls/Games,1,$69.00,1/22/2026,1/22/2026,$202.04,441475679147	,$0.00,$0.00,$29.05,$4.00,$0.00,2/10/2026,Goodwill Industries of the Columbia Willamette
60067392,1/22/2026,253200531,925 Applique Silver & 10mm Amethyst Ring Size 10,Jewelry & Gemstones > Rings,1,$22.50,1/22/2026,1/22/2026,$202.04,441475679147	,$0.00,$0.00,$29.05,$4.00,$0.00,2/10/2026,Goodwill Industries of the Columbia Willamette
